ARPT_IDENT	PROC	TRM_IDENT	SEC_NBR	SEC_ALT	ICAO	NAV_IDENT	NAV_TYPE	NAV_CTRY	NAV_KEY_CD	SEC_BEAR1	SEC_BEAR2	WPT_IDENT	WPT_CTRY	SEC_MILE1	SEC_MILE2	WGS_LAT	WGS_DLAT	WGS_LONG	WGS_DLONG	CYCLE_DATE
US88631	3	I33    ILS RW33	1	2100	KMTN	BAL	2	US	1	360	090			00	25	N39101583	39.171064	W076394052	-76.661256	200305
US88631	3	I33    ILS RW33	2	2600	KMTN	BAL	2	US	1	090	360			00	25	N39101583	39.171064	W076394052	-76.661256	200305
US88631	3	L15    LOC RW15	1	2100	KMTN	BAL	2	US	1	360	090			00	25	N39101583	39.171064	W076394052	-76.661256	200305
US88631	3	L15    LOC RW15	2	2600	KMTN	BAL	2	US	1	090	360			00	25	N39101583	39.171064	W076394052	-76.661256	200305
US88781	3	EVORA  VOR-A	1	4100	KZ	CSI	2	US	1	000				00	25	N29552038	29.922328	W099125223	-99.214508	199912
US88781	3	L30    LOC RW30	1	4100	KZ	ER	5	US	2	000				00	25	N29545396	29.914989	W099003389	-99.009414	200511
US88781	3	N30    NDB RW30	1	4100	KZ	ER	5	US	2	000				00	25	N29545396	29.914989	W099003389	-99.009414	200511
US88882	3	EVORA  VOR-A	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200103
US88882	3	I10    ILS RW10	1	3500	KMGM	MG	5	US	1	000				00	25	N32184180	32.311611	W086303813	-86.510592	200604
US88882	3	I10-H  HI ILS RW10	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200413
US88882	3	I28    ILS RW28	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200604
US88882	3	I28-H  HI ILS RW28	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200413
US88882	3	L10    LOC RW10	1	3500	KMGM	MG	5	US	1	000				00	25	N32184180	32.311611	W086303813	-86.510592	200404
US88882	3	L10-H  HI LOC RW10	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200413
US88882	3	L28    LOC RW28	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200404
US88882	3	L28-H  HI LOC RW28	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200413
US88882	3	N10    NDB RW10	1	3500	KMGM	MG	5	US	1	000				00	25	N32184180	32.311611	W086303813	-86.510592	200103
US88882	3	TTACA  HI TACANA	1	3500	KMGM	MGM	2	US	1	000				00	25	N32132022	32.222283	W086191103	-86.319731	200112
US88912	3	D09    VORDME RW09	1	9800	KRKS	OCS	2	US	1	290	200			00	25	N41352480	41.590222	W109005520	-109.015333	200202
US88912	3	D09    VORDME RW09	2	9100	KRKS	OCS	2	US	1	200	290			00	25	N41352480	41.590222	W109005520	-109.015333	200202
US88912	3	D27    VOR/DME RW27	1	9100	KRKS	OCS	2	US	1	200	290			00	25	N41352480	41.590222	W109005520	-109.015333	200108
US88912	3	D27    VOR/DME RW27	2	9800	KRKS	OCS	2	US	1	290	200			00	25	N41352480	41.590222	W109005520	-109.015333	200108
US88912	3	EVORB  VOR-B	1	9100	KRKS	OCS	2	US	1	200	290			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	EVORB  VOR-B	2	9800	KRKS	OCS	2	US	1	290	200			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	G27-Z  RNAV (GPS) Z RW27	1	10000	KRKS					000		RW27		00	25	N41352905	41.591403	W109024791	-109.046642	200405
US88912	3	I27    ILS RW27	1	9300	KRKS	OCS	2	US	1	190	280			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	I27    ILS RW27	2	10000	KRKS	OCS	2	US	1	280	190			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	L27    LOC/DME RW27	1	9300	KRKS	OCS	2	US	1	190	280			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	L27    LOC/DME RW27	2	10000	KRKS	OCS	2	US	1	280	190			00	25	N41352480	41.590222	W109005520	-109.015333	200309
US88912	3	O09    GPS RW09(OVERLAY)	1	9800	KRKS	OCS	2	US	1	290	200			00	25	N41352480	41.590222	W109005520	-109.015333	200202
US88912	3	O09    GPS RW09(OVERLAY)	2	9100	KRKS	OCS	2	US	1	200	290			00	25	N41352480	41.590222	W109005520	-109.015333	200202
US88939	3	G13    RNAV (GPS) RW13	1	2600	KMFE					000		RW13		00	25	N26105854	26.182928	W098144678	-98.246328	200610
US88939	3	G31    RNAV (GPS) RW31	1	2600	KMFE					000		RW31		00	25	N26100407	26.167797	W098135715	-98.232542	200610
US88939	3	I13    ILS RW13	1	2600	KMFE					180	090	I13 O		00	25	N26151386	26.253850	W098183736	-98.310378	200302
US88939	3	I13    ILS RW13	2	3500	KMFE					090	180	I13 O		00	25	N26151386	26.253850	W098183736	-98.310378	200302
US88939	3	L31    LOC BC RW31	1	2600	KMFE	MFE	4	US	1	245	335			00	25	N26102595	26.173875	W098142683	-98.240786	200206
US88939	3	L31    LOC BC RW31	2	2000	KMFE	MFE	4	US	1	335	245			00	25	N26102595	26.173875	W098142683	-98.240786	200206
US88939	3	S13    VOR RW13	1	2600	KMFE	MFE	4	US	1	245	335			00	25	N26102595	26.173875	W098142683	-98.240786	199903
US88939	3	S13    VOR RW13	2	2000	KMFE	MFE	4	US	1	335	245			00	25	N26102595	26.173875	W098142683	-98.240786	199908
US88939	3	S31    VOR RW31	1	2600	KMFE	MFE	4	US	1	245	335			00	25	N26102595	26.173875	W098142683	-98.240786	199903
US88939	3	S31    VOR RW31	2	2000	KMFE	MFE	4	US	1	335	245			00	25	N26102595	26.173875	W098142683	-98.240786	199908
US89080	3	G10    RNAV (GPS) RW10	1	2300	KNGU					000		RW10		00	25	N36561485	36.937458	W076181296	-76.303600	200413
US89080	3	G28    RNAV (GPS) RW28	1	2300	KNGU					000		RW28		00	25	N36561487	36.937464	W076162987	-76.274964	200413
US89080	3	T10-H  HI TACAN RW10	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T10-H  HI TACAN RW10	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T10-N  TACAN RW10 (NORTH)	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T10-N  TACAN RW10 (NORTH)	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T10-S  TACAN RW10 (SOUTH)	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T10-S  TACAN RW10 (SOUTH)	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-H  HI TACAN RW28	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-H  HI TACAN RW28	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-N  TACAN RW28 (NORTH)	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-N  TACAN RW28 (NORTH)	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-S  TACAN RW28 (SOUTH)	1	1800	KNGU	NGU	3	US	1	095	340			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89080	3	T28-S  TACAN RW28 (SOUTH)	2	2300	KNGU	NGU	3	US	1	340	095			00	25	N36562393	36.939981	W076163826	-76.277294	200604
US89133	3	D23    VOR/DME RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	D23    VOR/DME RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	D23    VOR/DME RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	I05    ILS RW05	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200404
US89133	3	I05    ILS RW05	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200404
US89133	3	I05    ILS RW05	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200404
US89133	3	I23    ILS  Y RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	I23    ILS  Y RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	I23    ILS  Y RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	I23-Z  ILS Z RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	I23-Z  ILS Z RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	I23-Z  ILS Z RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L05    LOC RW05	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L05    LOC RW05	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L05    LOC RW05	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23    LOC/DME Z RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23    LOC/DME Z RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23    LOC/DME Z RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23-Y  LOC Y RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23-Y  LOC Y RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	L23-Y  LOC Y RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200504
US89133	3	S05    VOR RW05	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200608
US89133	3	S05    VOR RW05	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200608
US89133	3	S05    VOR RW05	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200608
US89133	3	S23    VOR  RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	S23    VOR  RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	S23    VOR  RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200502
US89133	3	T05    TACAN RW05	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89133	3	T05    TACAN RW05	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89133	3	T05    TACAN RW05	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89133	3	T23    TACAN RW23	1	3000	KCEF	CEF	2	US	1	360	090			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89133	3	T23    TACAN RW23	2	3600	KCEF	CEF	2	US	1	090	180			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89133	3	T23    TACAN RW23	3	2900	KCEF	CEF	2	US	1	180	360			00	25	N42115113	42.197536	W072313471	-72.526308	200405
US89214	3	I05    ILS RW05	1	3100	KZ	OA	5	US	1	000				00	25	N34450190	34.750528	W077421601	-77.704447	200109
US89335	3	I23    ILS RW23	1	2900	KZ	OKK	2	US	1	000				00	25	N40314004	40.527789	W086032886	-86.058017	200205
US89335	3	O05    GPS RW05(OVERLAY)	1	2900	KZ					000		TOONS	US	00	25	N40312141	40.522614	W086040223	-86.067286	199910
US89335	3	R05    VOR DME RNAV RW05	1	2900	KZ					000		TOONS	US	00	25	N40312141	40.522614	W086040223	-86.067286	200109
US89360	3	B35L   LOC BC RW35L	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	B35L-H HI LOCDME BC RW35L	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	D26    VORDME RW26	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	D26-H  HI VORDME RW26	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	EVORA1 VOR-A	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200112
US89360	3	EVORA2 HI VORDME-A	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200112
US89360	3	G08    RNAV (GPS) RW08	1	5300	KLBB					000		RW08		00	25	N33394391	33.662197	W101494491	-101.829142	200509
US89360	3	G17R   RNAV (GPS) RW17R	1	5300	KLBB					000		RW17R		00	25	N33405650	33.682361	W101494453	-101.829036	200509
US89360	3	G26    RNAV (GPS) RW26	1	5300	KLBB					000		RW26		00	25	N33394437	33.662325	W101481027	-101.802853	200509
US89360	3	G35L   RNAV (GPS) RW35L	1	5300	KLBB					000		RW35L		00	25	N33390275	33.650764	W101494374	-101.828817	200509
US89360	3	I17R   ILS RW17R	1	5200	KLBB					000		I17RO		00	25	N33441569	33.737692	W101494537	-101.829269	200405
US89360	3	I17R-H HI ILS RW17R	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	I26    ILS RW26	1	5300	KLBB	LD	5	US	1	000				00	25	N33394568	33.662689	W101432312	-101.723089	200511
US89360	3	I26-H  HI ILS RW26	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	L26    LOC RW26	1	5300	KLBB	LD	5	US	1	000				00	25	N33394568	33.662689	W101432312	-101.723089	200511
US89360	3	T26    TACAN RW26	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	T26-H  HI TACAN RW26	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	200405
US89360	3	TTACA  HI TACAN A	1	5200	KLBB	LBB	2	US	1	000				00	25	N33421782	33.704950	W101545044	-101.914011	199909
US89488	3	EVORA  VOR-A	1	3500	KZ	UXM	1	US	1	000				00	25	N35224951	35.380419	W086144484	-86.245789	200511
US89488	3	G03    RNAV (GPS) RW03	1	3400	KZ					000		RW03		00	25	N35230758	35.385439	W086052706	-86.090850	200403
US89488	3	G21    RNAV (GPS) RW21	1	3400	KZ					000		RW21		00	25	N35235897	35.399714	W086045083	-86.080786	200403
US89516	3	GGPSD  RNAV (GPS)-D	1	15100	KEGE					000		NEPRY	US	00	25	N39384295	39.645264	W106533512	-106.893089	200309
US89516	3	X25    LDADME RW25	1	14600	KEGE	SXW	4	US	1	360	180			00	25	N39374614	39.629485	W106592807	-106.991129	200606
US89516	3	X25    LDADME RW25	2	15300	KEGE	SXW	4	US	1	180	360			00	25	N39374614	39.629485	W106592807	-106.991129	200606
US89529	3	G34    GPS RW34	1	3100	KZ					000		DISSO	US	00	25	N28565994	28.949984	W098310669	-98.518524	200313
US89532	3	G04L   RNAV (GPS) RW04L	1	3400	KORD					000		RW04L		00	25	N41585396	41.981656	W087545010	-87.913917	200113
US89532	3	G04R   RNAV (GPS) RW04R	1	3400	KORD					000		RW04R		00	25	N41571198	41.953328	W087535791	-87.899419	200113
US89532	3	G09L   RNAV (GPS) RW09L	1	3400	KORD					000		RW09L		00	25	N41590203	41.983897	W087550607	-87.918353	200113
US89532	3	G09R   RNAV (GPS) RW09R	1	3400	KORD					000		RW09R		00	25	N41580845	41.969014	W087551570	-87.921028	200010
US89532	3	G14L   RNAV (GPS) RW14L	1	3400	KORD					000		RW14L		00	25	N42000877	42.002436	W087545533	-87.915369	200610
US89532	3	G14R   RNAV (GPS) RW14R	1	3400	KORD					000		RW14R		00	25	N41592557	41.990436	W087555930	-87.933139	200011
US89532	3	G22L-Y RNAV (GPS)  Y RW22L	1	3400	KORD					000		RW22L		00	25	N41581172	41.969922	W087524708	-87.879744	200405
US89532	3	G22L-Z RNAV (GPS) Z RW22L	1	3400	KORD					000		RW22L		00	25	N41581172	41.969922	W087524708	-87.879744	200405
US89532	3	G22R-Y RNAV (GPS) Y RW22R	1	3400	KORD					000		RW22R		00	25	N41595113	41.997536	W087534694	-87.896372	200405
US89532	3	G22R-Z RNAV (GPS) Z RW22R	1	3400	KORD					000		RW22R		00	25	N41595113	41.997536	W087534694	-87.896372	200405
US89532	3	G27L-Y RNAV (GPS) Y RW27L	1	3400	KORD					000		RW27L		00	25	N41580865	41.969069	W087530142	-87.883728	200405
US89532	3	G27L-Z RNAV (GPS) Z RW27L	1	3400	KORD					000		RW27L		00	25	N41580865	41.969069	W087530142	-87.883728	200405
US89532	3	G27R   RNAV (GPS) RW27R	1	3400	KORD					000		RW27R		00	25	N41590204	41.983900	W087532058	-87.889050	200113
US89532	3	G32L   RNAV (GPS) RW32L	1	3400	KORD					000		RW32L		00	25	N41574723	41.963119	W087540863	-87.902397	200113
US89532	3	G32R   RNAV (GPS) RW32R	1	3400	KORD					000		RW32R		00	25	N41585306	41.981406	W087533017	-87.891714	200113
US89532	3	I04R   ILS RW04R	1	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200104
US89532	3	I04R   ILS RW04R	2	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200104
US89532	3	I09L   ILS RW09L	1	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	I09L   ILS RW09L	2	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	I09R   ILS RW09R	1	3400	KORD	ME	5	US	1	270	360			00	25	N41580398	41.967772	W088013612	-88.026700	200201
US89532	3	I09R   ILS RW09R	2	2600	KORD	ME	5	US	1	360	270			00	25	N41580398	41.967772	W088013612	-88.026700	200201
US89532	3	I14L   ILS RW14L	1	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200610
US89532	3	I14L   ILS RW14L	2	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200610
US89532	3	I14R   ILS RW14R	1	3400	KORD	OR	5	US	2	270	360			00	25	N42032137	42.055936	W088002805	-88.007792	200201
US89532	3	I14R   ILS RW14R	2	2600	KORD	OR	5	US	2	360	270			00	25	N42032137	42.055936	W088002805	-88.007792	200201
US89532	3	I22L   ILS RW22L	1	2600	KORD	ORD	4	US	1	360	180			00	25	N41591562	41.987672	W087541759	-87.904886	200106
US89532	3	I22L   ILS RW22L	2	3400	KORD	ORD	4	US	1	180	360			00	25	N41591562	41.987672	W087541759	-87.904886	200106
US89532	3	I22R   ILS RW22R	1	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200105
US89532	3	I22R   ILS RW22R	2	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200105
US89532	3	I27L   ILS RW27L	1	3400	KORD	ORD	4	US	1	000				00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	I27R   ILS RW27R	1	3400	KORD	ORD	4	US	1	000				00	25	N41591562	41.987672	W087541759	-87.904886	200511
US89532	3	I32L   ILS RW32L	1	3400	KORD	ORD	4	US	1	180	360			00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	I32L   ILS RW32L	2	2600	KORD	ORD	4	US	1	360	180			00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	I32R   ILS RW32R	1	3400	KORD	ORD	4	US	1	000				00	25	N41591562	41.987672	W087541759	-87.904886	200201
US89532	3	L04L   LOC RW04L	1	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200205
US89532	3	L04L   LOC RW04L	2	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200205
US89532	3	L09L   LOC RW09L	1	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200604
US89532	3	L09L   LOC RW09L	2	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200604
US89532	3	L14L   LOC RW14L	1	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200610
US89532	3	L14L   LOC RW14L	2	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200610
US89532	3	L27L   LOC RW27L	1	3400	KORD	ORD	4	US	1	000				00	25	N41591562	41.987672	W087541759	-87.904886	200511
US89532	3	L27R   LOC RW27R	1	3400	KORD	ORD	4	US	1	000				00	25	N41591562	41.987672	W087541759	-87.904886	200511
US89532	3	S22R   VOR RW22R	1	2600	KORD	ORD	4	US	1	360	270			00	25	N41591562	41.987672	W087541759	-87.904886	200105
US89532	3	S22R   VOR RW22R	2	3400	KORD	ORD	4	US	1	270	360			00	25	N41591562	41.987672	W087541759	-87.904886	200105
US89615	3	G13    GPS RW13	1	2300	KZ					000		RW13		00	25	N29580271	29.967419	W081210256	-81.350711	200407
US89615	3	G31    GPS RW31	1	2300	KZ					000		RW31		00	25	N29571585	29.954403	W081194931	-81.330364	200007
US89615	3	I31    ILS RW31	1	2100	KZ	CRG	2	US	1	000				00	25	N30201990	30.338861	W081303580	-81.509944	200301
US89754	3	O14    GPS RW14(OVERLAY)	1	3400	KZ	MVE	4	US	1	090	180			00	25	N44582185	44.972736	W095424309	-95.711969	200011
US89754	3	O14    GPS RW14(OVERLAY)	2	2600	KZ	MVE	4	US	1	180	090			00	25	N44582185	44.972736	W095424309	-95.711969	200011
US89754	3	S14    VOR RW14	1	3400	KZ	MVE	4	US	1	090	180			00	25	N44582185	44.972736	W095424309	-95.711969	200005
US89754	3	S14    VOR RW14	2	2600	KZ	MVE	4	US	1	180	090			00	25	N44582185	44.972736	W095424309	-95.711969	200005
US89759	3	G34    RNAV (GPS) RW34	1	11200	KZ					000		XEXXA	US	00	25	N41320194	41.533872	W112034321	-112.062003	200606
US89759	3	N34    NDB RW34	1	10800	KZ	BMC	5	US	1	140	030			00	25	N41305691	41.515808	W112044118	-112.078106	200003
US89759	3	N34    NDB RW34	2	8400	KZ	BMC	5	US	1	030	140			00	25	N41305691	41.515808	W112044118	-112.078106	200003
US89907	3	L05    LOC RW05	1	3600	KZ	VV	5	US	1	090	180			00	25	N39525797	39.882769	W079444096	-79.744711	200205
US89907	3	L05    LOC RW05	2	4400	KZ	VV	5	US	1	180	090			00	25	N39525797	39.882769	W079444096	-79.744711	200205
US89990	3	G14    RNAV (GPS) RW14	1	3500	KZ					000		RW14		00	25	N45090972	45.152700	W092323381	-92.542725	200401
US89990	3	G32    RNAV (GPS) RW32	1	3500	KZ					000		RW32		00	25	N45083813	45.143925	W092320024	-92.533400	200401
US90063	3	D02    VORDME RW02	1	3800	KZ	EPH	2	US	1	180	360			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	D02    VORDME RW02	2	4700	KZ	EPH	2	US	1	360	180			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	O02    GPS RW02(OVERLAY)	1	3800	KZ	EPH	2	US	1	180	360			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	O02    GPS RW02(OVERLAY)	2	4700	KZ	EPH	2	US	1	360	180			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	O20    GPS RW20(OVERLAY)	1	3800	KZ	EPH	2	US	1	180	360			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	O20    GPS RW20(OVERLAY)	2	4700	KZ	EPH	2	US	1	360	180			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	S20    VOR RW20	1	3800	KZ	EPH	2	US	1	180	360			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90063	3	S20    VOR RW20	2	4700	KZ	EPH	2	US	1	360	180			00	25	N47224051	47.377919	W119252641	-119.424004	200008
US90085	3	EVORA  VOR-A	1	3800	KZ	PWA	4	US	1	150	290			00	25	N35315860	35.532945	W097384985	-97.647181	200007
US90085	3	EVORA  VOR-A	2	3300	KZ	PWA	4	US	1	290	150			00	25	N35315860	35.532945	W097384985	-97.647181	200011
US90085	3	I17L   ILS RW17L	1	3800	KZ	PWA	4	US	1	150	290			00	25	N35315860	35.532945	W097384985	-97.647181	200205
US90085	3	I17L   ILS RW17L	2	3300	KZ	PWA	4	US	1	290	150			00	25	N35315860	35.532945	W097384985	-97.647181	200205
US90085	3	S17L   VOR RW17L	1	3800	KZ	PWA	4	US	1	150	290			00	25	N35315860	35.532945	W097384985	-97.647181	200007
US90085	3	S17L   VOR RW17L	2	3300	KZ	PWA	4	US	1	290	150			00	25	N35315860	35.532945	W097384985	-97.647181	200011
US90129	3	G01L-Y RNAV (GPS) Y RW01L	1	4300	PAFA					000		RW01L		00	25	N64480947	64.802631	W147530920	-147.885889	200405
US90129	3	G01L-Z RNAV (GPS) Z RW01L	1	4300	PAFA					000		RW01L		00	25	N64480947	64.802631	W147530920	-147.885889	200405
US90129	3	G19R-Y RNAV (GPS) Y RW19R	1	4300	PAFA					000		RW19R		00	25	N64494092	64.828033	W147502117	-147.839214	200405
US90129	3	G19R-Z RNAV (GPS) Z RW19R	1	4300	PAFA					000		RW19R		00	25	N64494092	64.828033	W147502117	-147.839214	200405
US90129	3	I01L   ILS RW01L	1	4600	PAFA	FAI	2	US	1	000				00	25	N64480023	64.800064	W148004312	-148.011978	200212
US90129	3	I19R   ILS RW19R	1	4600	PAFA	FAI	2	US	1	000				00	25	N64480023	64.800064	W148004312	-148.011978	200405
US90129	3	I19R-H HI ILS RW19R	1	4600	PAFA	FAI	2	US	1	000				00	25	N64480023	64.800064	W148004312	-148.011978	200405
US90129	3	S19R   VOR RW19R	1	4600	PAFA	FAI	2	US	1	000				00	25	N64480023	64.800064	W148004312	-148.011978	200003
US90129	3	T19R   TACAN RW19R	1	4600	PAFA	FAI	2	US	1	000				00	25	N64480023	64.800064	W148004312	-148.011978	200013
US90155	2	TURN3  TURNER3	1	2500	KZ	BRV	2	US	1	020	200			00	25	N38201062	38.336283	W077211045	-77.352903	200301
